primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
A Vein of Gold	A Vein of Gold	0	1910	\N	\N	Short,Western
A Victim of Jealousy	A Victim of Jealousy	0	1910	\N	16	Drama,Short
Värmlänningarne	Värmlänningarne	0	1910	\N	23	Short
Waiter No. 5	Waiter No. 5	0	1910	\N	17	Drama,Short
The Way of the World	The Way of the World	0	1910	\N	16	Drama,Short
The Wedding That Didn't Come Off	The Wedding That Didn't Come Off	0	1910	\N	\N	Comedy,Short
Western Chivalry	Western Chivalry	0	1910	\N	\N	Short,Western
A Western Maid	A Western Maid	0	1910	\N	\N	Short,Western
A Western Woman's Way	A Western Woman's Way	0	1910	\N	\N	Short,Western
A Westerner's Way	A Westerner's Way	0	1910	\N	\N	Short,Western
What the Daisy Said	What the Daisy Said	0	1910	\N	16	Romance,Short
When We Called the Plumber In	When We Called the Plumber In	0	1910	\N	\N	Comedy,Short
When We Were in Our Teens	When We Were in Our Teens	0	1910	\N	5	Comedy,Short
When the World Sleeps	When the World Sleeps	0	1910	\N	\N	Drama,Short
White Roses	White Roses	0	1910	\N	\N	Comedy,Romance,Short
Who Is She?	Hvem er hun?	0	1910	\N	\N	Drama,Short
Wilful Peggy	Wilful Peggy	0	1910	\N	17	Comedy,Romance,Short
Winning Back His Love	Winning Back His Love	0	1910	\N	17	Drama,Romance,Short
The Woman from Mellon's	The Woman from Mellon's	0	1910	\N	11	Drama,Short
The Woman Hater	The Woman Hater	0	1910	\N	\N	Romance,Short
A Woman's Folly	A Woman's Folly	0	1910	\N	\N	Drama,Short
The Wonderful Wizard of Oz	The Wonderful Wizard of Oz	0	1910	\N	13	Adventure,Fantasy,Short
A Worker's Wife	A Worker's Wife	0	1910	\N	\N	Drama,Short
As Últimas Inundações do Tejo em Santarém	As Últimas Inundações do Tejo em Santarém	0	1910	\N	\N	\N
'Tween Two Loves	'Tween Two Loves	0	1911	\N	\N	Drama,Romance,Short
Across the Plains	Across the Plains	0	1911	\N	\N	Short,Western
The Adopted Child	The Adopted Child	0	1911	\N	19	Drama,Short
The Adventures of Billy	The Adventures of Billy	0	1911	\N	18	Drama,Short
The Adventures of a Baby	The Adventures of a Baby	0	1911	\N	\N	Comedy,Short
En Opfinders Skæbne	En Opfinders Skæbne	0	1912	\N	\N	Drama,Short
After the Ball	After the Ball	0	1910	\N	\N	Comedy,Short
The Aggressor	The Aggressor	0	1911	\N	\N	Drama,Short
Aida	Aida	0	1911	\N	\N	Music,Short
Amor fatal	Amor fatal	0	1911	\N	\N	Drama,Romance
Amor que mata	Amor que mata	0	1911	\N	34	Short
The Amorous Doctor	The Amorous Doctor	0	1911	\N	2	Comedy,Short
The Angel of Paradise Ranch	The Angel of Paradise Ranch	0	1911	\N	\N	Short,Western
The Angel of the Slums	The Angel of the Slums	0	1911	\N	\N	Drama,Short
Arizona Bill	Arizona Bill	0	1911	\N	\N	Short,Western
Artful Kate	Artful Kate	0	1911	\N	10	Drama,Short
As in a Looking Glass	As in a Looking Glass	0	1911	\N	\N	Drama
At a Quarter of Two	At a Quarter of Two	0	1911	\N	\N	Drama,Short
At the Break of Dawn	At the Break of Dawn	0	1911	\N	\N	Short,Western
At the Duke's Command	At the Duke's Command	0	1911	\N	\N	Drama,Romance,Short
At the Threshold of Life	At the Threshold of Life	0	1911	\N	\N	Drama,Short
The Christian Martyrs	Aux lions les chrétiens	0	1911	\N	\N	Drama,Short
The Hallucinations of Baron Munchausen	Les Aventures du baron de Münchhausen	0	1911	\N	11	Fantasy,Short
The Awakening of John Bond	The Awakening of John Bond	0	1911	\N	\N	Drama,Short
Back to the Primitive	Back to the Primitive	0	1911	\N	\N	Short,Western
Back to the Soil	Back to the Soil	0	1911	\N	\N	Drama,Short
The Backwoodsman's Suspicion	The Backwoodsman's Suspicion	0	1911	\N	\N	Short,Western
The Bad Man's Downfall	The Bad Man's Downfall	0	1911	\N	\N	Short,Western
The Bad Man's First Prayer	The Bad Man's First Prayer	0	1911	\N	\N	Short,Western
A Balkan Episode	A Balkan Episode	0	1911	\N	\N	\N
The Baron	The Baron	0	1911	\N	10	Comedy,Short
The Battle of Bunker Hill	The Battle of Bunker Hill	0	1911	\N	\N	Short,War
The Battle of Trafalgar	The Battle of Trafalgar	0	1911	\N	51	War
The Battle	The Battle	0	1911	\N	19	Action,Drama,Short
Bedraget i døden	Bedraget i døden	0	1911	\N	\N	Drama,Short
Behind the Stockade	Behind the Stockade	0	1911	\N	\N	Drama,Short
The Best Man Wins	The Best Man Wins	0	1911	\N	\N	Comedy,Romance,Short
The Better Way	The Better Way	0	1911	\N	10	Drama,Short
Betty Becomes a Maid	Betty Becomes a Maid	0	1911	\N	16	Comedy,Short
Bill Bumper's Bargain	Bill Bumper's Bargain	0	1911	\N	\N	Comedy,Short
The Black Arrow	The Black Arrow	0	1911	\N	\N	Drama,Short
The Blackmailer	The Blackmailer	0	1911	\N	19	Short
The Blind Princess and the Poet	The Blind Princess and the Poet	0	1911	\N	\N	Romance,Short
Die Blinde	Die Blinde	0	1911	\N	\N	Short
Bobby, the Coward	Bobby, the Coward	0	1911	\N	18	Drama,Short
Bondefangeri i Vaterland	Bondefangeri i Vaterland	0	1911	\N	\N	Drama,Short
The Border Ranger	The Border Ranger	0	1911	\N	\N	Short,Western
A Boy of the Revolution	A Boy of the Revolution	0	1911	\N	\N	Drama,Short
Boys Will Be Boys	Boys Will Be Boys	0	1911	\N	13	Comedy,Short
The Brand	The Brand	0	1911	\N	\N	\N
Branding a Bad Man	Branding a Bad Man	0	1911	\N	\N	Comedy,Short,Western
The Broken Cross	The Broken Cross	0	1911	\N	17	Romance,Short
Broncho Billy's Adventure	Broncho Billy's Adventure	0	1911	\N	\N	Short,Western
Broncho Billy's Christmas Dinner	Broncho Billy's Christmas Dinner	0	1911	\N	\N	Short,Western
Brown's German Liver Cure	Brown's German Liver Cure	0	1911	\N	12	Short
En bryllupsaften	En bryllupsaften	0	1911	\N	\N	\N
Buffalo Bill on the Brain	Buffalo Bill on the Brain	0	1911	\N	6	Comedy,Short
The Bunco Game at Lizardhead	The Bunco Game at Lizardhead	0	1911	\N	\N	Comedy,Short,Western
The Burglar as Father Christmas	The Burglar as Father Christmas	0	1911	\N	14	Drama,Short
Caesar's Prisoners	Caesar's Prisoners	0	1911	\N	19	Short
The Call of the Song	The Call of the Song	0	1911	\N	\N	Drama,Romance,Short
The Cameraman's Revenge	Mest kinematograficheskogo operatora	0	1912	\N	12	Animation,Comedy,Fantasy
Captain Barnacle's Courtship	Captain Barnacle's Courtship	0	1911	\N	\N	Comedy,Short
Rescued by Her Lions	Captain Kate	0	1911	\N	\N	Drama,Short
The Bushranger's Bride	Captain Midnight, the Bush King	0	1911	\N	\N	Drama
Captain Starlight, or Gentleman of the Road	Captain Starlight, or Gentleman of the Road	0	1911	\N	\N	\N
Carmen o la hija del contrabandista	Carmen o la hija del contrabandista	0	1911	\N	25	Short
Carmenita the Faithful	Carmenita the Faithful	0	1911	\N	\N	Short,Western
Carnaval en Palamós	Carnaval en Palamós	0	1911	\N	7	Short
Castillo de Arampruña	Castillo de Arampruña	0	1911	\N	6	Short
A Cattle Rustler's Father	A Cattle Rustler's Father	0	1911	\N	\N	Short,Western
The Cattleman's Daughter	The Cattleman's Daughter	0	1911	\N	\N	Short,Western
Caught with the Goods	Caught with the Goods	0	1911	\N	\N	Comedy,Short
Cain and Abel	Caïn et Abel	0	1911	\N	\N	Drama,Short
The Changing of Silas Warner	The Changing of Silas Warner	0	1911	\N	17	Drama,Short
Checkmated	Checkmated	0	1911	\N	18	Biography,Short
The Chief's Daughter	The Chief's Daughter	0	1911	\N	17	Romance,Short
The Child Crusoes	The Child Crusoes	0	1911	\N	\N	Adventure,Short
A Christmas Carol	A Christmas Carol	0	1910	\N	11	Drama,Fantasy,Short
Cinderella	Cinderella	0	1911	\N	14	Fantasy,Short
Cinderella	Cinderella	0	1912	\N	\N	Fantasy,Romance,Short
A Citizeness of Paris	A Citizeness of Paris	0	1911	\N	18	Short
The Clown's Sacrifice	The Clown's Sacrifice	0	1911	\N	17	Short
The Codfish Industry in Newfoundland	The Codfish Industry in Newfoundland	0	1912	\N	\N	Documentary,Short
The Coffin Ship	The Coffin Ship	0	1911	\N	15	Adventure,Short
Comrades	Comrades	0	1911	\N	13	Comedy,Short
Conscience	Conscience	0	1911	\N	17	Drama,Short
A Conspiracy Against the King	A Conspiracy Against the King	0	1911	\N	\N	Drama,Short
The Corporation and the Ranch Girl	The Corporation and the Ranch Girl	0	1911	\N	\N	Short,Western
Cortejo Cívico	Cortejo Cívico	0	1911	\N	\N	\N
The Count and the Cowboys	The Count and the Cowboys	0	1911	\N	\N	Comedy,Short,Western
A Country Cupid	A Country Cupid	0	1911	\N	18	Romance,Short
The Country Lovers	The Country Lovers	0	1911	\N	\N	Comedy,Short
The Courting of Mary	The Courting of Mary	0	1911	\N	\N	Comedy,Short
The Cowboy Coward	The Cowboy Coward	0	1911	\N	\N	Short,Western
The Puncher's Law	The Puncher's Law	0	1911	\N	\N	Short,Western
Os Crimes de Diogo Alves	Os Crimes de Diogo Alves	0	1911	\N	23	Crime,Drama,Short
The Crooked Road	The Crooked Road	0	1911	\N	17	Drama,Short
The Crusader	The Crusader	0	1911	\N	19	Short
A Cure for Crime	A Cure for Crime	0	1911	\N	\N	Comedy,Short
Cyrano et d'Assoucy	Cyrano et d'Assoucy	0	1911	\N	\N	Short
Dad's Girls	Dad's Girls	0	1911	\N	\N	Short,Western
The Daddy's Dream	The Daddy's Dream	0	1911	\N	\N	\N
The Daisy Cowboys	The Daisy Cowboys	0	1911	\N	\N	Comedy,Short
Dan the Dandy	Dan the Dandy	0	1911	\N	17	Comedy,Drama,Short
Dandy Dick of Bishopsgate	Dandy Dick of Bishopsgate	0	1911	\N	19	Drama,Short
De Gerona a Olot en ferrocarril (De Olot a Gerona en ferrocarril)	De Gerona a Olot en ferrocarril (De Olot a Gerona en ferrocarril)	0	1911	\N	\N	Documentary,Short
A Dead Man's Honor	A Dead Man's Honor	0	1911	\N	17	Drama,Short
The Death of Nathan Hale	The Death of Nathan Hale	0	1911	\N	\N	Drama,Short
The Declaration of Independence	The Declaration of Independence	0	1911	\N	\N	Drama,Short
A Decree of Destiny	A Decree of Destiny	0	1911	\N	17	Drama,Romance,Short
The Desert Claim	The Desert Claim	0	1911	\N	\N	Short,Western
Detective Henry and the Paris Apaches	Detective Henry and the Paris Apaches	0	1911	\N	14	Short
Le devoir et l'honneur	Le devoir et l'honneur	0	1911	\N	\N	Drama,Short
A Devoted Friend	A Devoted Friend	0	1911	\N	19	Short
The Diamond Star	The Diamond Star	0	1911	\N	17	Drama,Short
La digue	La digue	0	1911	\N	\N	Drama,Short
The Diving Girl	The Diving Girl	0	1911	\N	8	Comedy,Short
The Doctor	The Doctor	0	1911	\N	\N	Drama,Short
A Dog's Tale	A Dog's Tale	0	1911	\N	\N	\N
Don Pedro el Cruel	Don Pedro el Cruel	0	1911	\N	\N	\N
The Dream	The Dream	0	1911	\N	11	Drama,Short
Dutch Gold Mine	Dutch Gold Mine	0	1911	\N	\N	Comedy,Short
Dæmonen	Dæmonen	0	1911	\N	\N	Short
Le dévouement d'un gosse	Le dévouement d'un gosse	0	1911	\N	8	Drama,Short
Ekspeditricen	Ekspeditricen	0	1911	\N	45	\N
Enoch Arden: Part I	Enoch Arden: Part I	0	1911	\N	17	Drama,Short
Enoch Arden: Part II	Enoch Arden: Part II	0	1911	\N	17	Drama,Short
Eskimos in Labrador	Eskimos in Labrador	0	1911	\N	\N	Documentary,Short
Ester: A Biblical Episode	Ester: A Biblical Episode	0	1911	\N	19	Short
Eugene Wrayburn	Eugene Wrayburn	0	1911	\N	\N	Drama,Short
The Failure	The Failure	0	1911	\N	18	Romance,Short
The Fair Dentist	The Fair Dentist	0	1911	\N	\N	Comedy,Short
The Faithful Indian	The Faithful Indian	0	1910	\N	\N	Short,Western
The Fall of Babylon	The Fall of Babylon	0	1911	\N	17	Drama,History,Short
El fantasma del castillo	El fantasma del castillo	0	1911	\N	\N	\N
Den farlige leg	Den farlige leg	0	1911	\N	\N	Drama
The Fatal Wedding	The Fatal Wedding	0	1911	\N	\N	Drama
Fate	Fate	0	1911	\N	19	Short,Western
Fate's Funny Frolic	Fate's Funny Frolic	0	1911	\N	\N	Comedy,Romance,Short
Fate's Turning	Fate's Turning	0	1911	\N	17	Romance,Short
Fattigdommens forbandelse	Fattigdommens forbandelse	0	1911	\N	\N	Drama,Short
Feria de ganado en Villarrodona	Feria de ganado en Villarrodona	0	1911	\N	\N	Documentary,Short
Fiesta Mayor de Manresa	Fiesta Mayor de Manresa	0	1911	\N	\N	Short
Fiestas del Sitio en Bilbao	Fiestas del Sitio en Bilbao	0	1911	\N	\N	Documentary,Short
Fiestas en La Bisbal	Fiestas en La Bisbal	0	1911	\N	\N	Documentary,Short
Fighting Blood	Fighting Blood	0	1911	\N	18	Action,Short,Western
The Four Daredevils	De fire djævle	0	1911	\N	\N	Drama,Short
Fisher Folks	Fisher Folks	0	1911	\N	17	Drama,Short
The Fisher-Maid	The Fisher-Maid	0	1911	\N	10	Drama,Short
The Fisherman's Daughter	The Fisherman's Daughter	0	1911	\N	17	Drama,Short
Flo's Discipline	Flo's Discipline	0	1912	\N	12	Comedy,Short
The Flower Girl of Florence	The Flower Girl of Florence	0	1911	\N	19	Short
Following Mother's Footsteps	Following Mother's Footsteps	0	1911	\N	16	Comedy,Short
For Her Brother's Sake	For Her Brother's Sake	0	1911	\N	\N	Drama,Short
For the Crown	For the Crown	0	1911	\N	20	Short
For the Queen's Honor	For the Queen's Honor	0	1911	\N	\N	Drama,Short
For aabent Tæppe	For aabent Tæppe	0	1912	\N	23	Short
The Forester's Plea	The Forester's Plea	0	1911	\N	\N	Short,Western
Forgiven in Death	Forgiven in Death	0	1911	\N	\N	Short,Western
Foul Play	Foul Play	0	1911	\N	\N	Drama,Short
The Four Poster Pest	The Four Poster Pest	0	1911	\N	\N	\N
Freezing Auntie	Freezing Auntie	0	1912	\N	6	Comedy,Sci-Fi,Short
Der fremde Vogel	Der fremde Vogel	0	1911	\N	45	\N
A French Duel	A French Duel	0	1911	\N	14	Short
Friday the 13th	Friday the 13th	0	1911	\N	\N	Comedy,Short
From Factory Girl to Prima Donna	From Factory Girl to Prima Donna	0	1911	\N	16	Drama,Short
From the Bottom of the Sea	From the Bottom of the Sea	0	1911	\N	\N	Drama,Short
A Frontier Doctor	A Frontier Doctor	0	1911	\N	\N	Short,Western
Galileo	Galileo	0	1911	\N	17	Short
A Gasoline Engagement	A Gasoline Engagement	0	1911	\N	\N	Comedy,Short
The General's Daughter	The General's Daughter	0	1911	\N	\N	Drama,Short
The General's Only Son	The General's Only Son	0	1911	\N	19	Drama,Short
George Warrington's Escape	George Warrington's Escape	0	1911	\N	\N	Drama,Short
The Geranium	The Geranium	0	1911	\N	\N	Drama,Short
Get Rich Quick	Get Rich Quick	0	1911	\N	13	Drama,Short
The Ghost's Warning	The Ghost's Warning	0	1911	\N	\N	Short,Thriller
The Girl Back East	The Girl Back East	0	1911	\N	\N	Short,Western
The Girl and the Motor Boat	The Girl and the Motor Boat	0	1911	\N	\N	Drama,Short
The Girl of the West	The Girl of the West	0	1911	\N	\N	Short,Western
The Gold Lust	The Gold Lust	0	1911	\N	\N	Short,Western
The Golden West	The Golden West	0	1911	\N	\N	\N
A Good Turn	A Good Turn	0	1911	\N	\N	Crime,Drama,Short
The Gordian Knot	The Gordian Knot	0	1911	\N	\N	Comedy,Romance,Short
The Gun Man	The Gun Man	0	1911	\N	\N	Short,Western
The Harsh Father	Der vilder foter	0	1911	\N	\N	Drama,Short
Heart Beats of Long Ago	Heart Beats of Long Ago	0	1911	\N	17	Drama,Romance,Short
The Heart of a Savage	The Heart of a Savage	0	1911	\N	\N	Drama,Short
The Heiress	The Heiress	0	1911	\N	\N	Drama,Romance,Short
Helping Him Out	Helping Him Out	0	1911	\N	\N	Comedy,Short
Henry VIII	Henry VIII	0	1911	\N	40	Drama,History,Short
Her Awakening	Her Awakening	0	1911	\N	18	Drama,Short
Her Crowning Glory	Her Crowning Glory	0	1911	\N	14	Comedy,Short
Her Darkest Hour	Her Darkest Hour	0	1911	\N	\N	Drama,Short
Her Hero	Her Hero	0	1911	\N	10	Comedy,Short
Her Sacrifice	Her Sacrifice	0	1911	\N	18	Drama,Short
Her Two Sons	Her Two Sons	0	1911	\N	\N	Drama,Romance,Short
Her Wedding Ring	Her Wedding Ring	0	1911	\N	\N	Drama,Romance,Short
The Hidden Mine	The Hidden Mine	0	1911	\N	\N	Short,Western
The Hidden Trail	The Hidden Trail	0	1912	\N	10	Drama,Short,Western
The Highlander	The Highlander	0	1911	\N	18	Romance,Short
His Birthday	His Birthday	0	1911	\N	\N	Comedy,Short
His Conscience	His Conscience	0	1911	\N	19	Crime,Drama,Short
His Daughter	His Daughter	0	1911	\N	17	Drama,Short
His Dress Shirt	His Dress Shirt	0	1911	\N	\N	Comedy,Short
His Friend's Wife	His Friend's Wife	0	1911	\N	\N	Drama,Romance,Short
His Last Burglary	His Last Burglary	0	1911	\N	15	Crime,Drama,Short
His Message	His Message	0	1912	\N	\N	Drama,Short,Western
His Mother	His Mother	0	1911	\N	\N	Drama,Short
His Mother's Scarf	His Mother's Scarf	0	1911	\N	17	Romance,Short,Western
His Nemesis	His Nemesis	0	1912	\N	10	Drama,Short,Western
His Sister's Children	His Sister's Children	0	1911	\N	\N	Comedy,Short
His Trust: The Faithful Devotion and Self-Sacrifice of an Old Negro Servant	His Trust: The Faithful Devotion and Self-Sacrifice of an Old Negro Servant	0	1911	\N	14	
His Trust Fulfilled	His Trust Fulfilled	0	1911	\N	17	Drama,Short
Home	Home	0	1911	\N	\N	Drama,Short
Home Sweet Home	Home Sweet Home	0	1911	\N	\N	Drama,Short
The Honeymooners	The Honeymooners	0	1911	\N	\N	Romance,Short
Honor Thy Father	Honor Thy Father	0	1912	\N	\N	Drama,Short
By the House That Jack Built	By the House That Jack Built	0	1911	\N	\N	Drama,Fantasy,Short
How Betty Won the School	How Betty Won the School	0	1911	\N	\N	Comedy,Drama,Short
How Mrs. Murray Saved the American Army	How Mrs. Murray Saved the American Army	0	1911	\N	\N	Action,Drama,Short
How She Triumphed	How She Triumphed	0	1911	\N	17	Drama,Romance,Short
How Sir Andrew Lost His Vote	How Sir Andrew Lost His Vote	0	1911	\N	\N	Comedy,Drama,Short
The Hypnotist and the Convict	The Hypnotist and the Convict	0	1911	\N	8	Comedy,Short
The Great Moment	Im großen Augenblick	0	1911	\N	\N	Drama
The Immortal Alamo	The Immortal Alamo	0	1911	\N	20	History,Short,Western
In Old California When the Gringos Came	In Old California When the Gringos Came	0	1911	\N	\N	Short,Western
In Old Madrid	In Old Madrid	0	1911	\N	11	Comedy,Romance,Short
In the Days of '49	In the Days of '49	0	1911	\N	17	Short,Western
In the Days of Chivalry	In the Days of Chivalry	0	1911	\N	\N	Drama,Romance,Short
In the Days of Gold	In the Days of Gold	0	1911	\N	\N	Short,Western
In the Reign of Terror	In the Reign of Terror	0	1911	\N	17	Short
In the Sultan's Garden	In the Sultan's Garden	0	1911	\N	\N	Drama,Short
The Indian Brothers	The Indian Brothers	0	1911	\N	18	Drama,Short
The Indian Maiden's Lesson	The Indian Maiden's Lesson	0	1911	\N	\N	Short,Western
An Indian's Sacrifice	An Indian's Sacrifice	0	1911	\N	\N	Short,Western
Indiscretions of Betty	Indiscretions of Betty	0	1910	\N	\N	Comedy,Short
Industrias textiles	Industrias textiles	0	1911	\N	20	Short
The Infant at Snakeville	The Infant at Snakeville	0	1911	\N	\N	\N
An International Heart Breaker	An International Heart Breaker	0	1911	\N	\N	Comedy,Romance,Short
The Inventor's Son	The Inventor's Son	0	1911	\N	19	Drama,Short
The Italian Barber	The Italian Barber	0	1911	\N	17	Comedy,Short
Italian Blood	Italian Blood	0	1911	\N	18	Drama,Short
Jahreszeiten des Lebens	Jahreszeiten des Lebens	0	1915	\N	\N	\N
Jane Shore	Jane Shore	0	1911	\N	\N	\N
The Jealous Husband	The Jealous Husband	0	1911	\N	17	Comedy,Short
Johnson at the Wedding	Johnson at the Wedding	0	1911	\N	17	Comedy,Short
Julius Caesar	Julius Caesar	0	1911	\N	\N	Crime,History,Short
Julius Caesar's Sandals	Julius Caesar's Sandals	0	1911	\N	\N	\N
Järnbäraren	Järnbäraren	0	1911	\N	28	Short
Kinemacolor Songs	Kinemacolor Songs	0	1911	\N	\N	Music,Short
The King of Indigo	The King of Indigo	0	1911	\N	10	Comedy,Short
Kit Carson's Wooing	Kit Carson's Wooing	0	1911	\N	\N	Short,Western
Kitty the Dressmaker	Kitty the Dressmaker	0	1911	\N	16	Romance,Short
A Knight of the Road	A Knight of the Road	0	1911	\N	18	Comedy,Short
Lady Beaulay's Necklace	Lady Beaulay's Necklace	0	1911	\N	19	Crime,Drama,Short
The Last Drop of Water	The Last Drop of Water	0	1911	\N	18	Short,Western
The Last Farewell	The Last Farewell	0	1911	\N	12	Drama,Short
Lost Years	Lost Years	0	1911	\N	\N	Drama,Short
The Last of the Mohicans	The Last of the Mohicans	0	1911	\N	\N	Adventure,Short
The Law of the Range	The Law of the Range	0	1911	\N	\N	Drama,Short,Western
The Leading Lady	The Leading Lady	0	1911	\N	\N	Comedy,Short
The Convict Hero	The Life of Rufus Dawes	0	1911	\N	\N	Drama
The Lighthouse Keeper	The Lighthouse Keeper	0	1911	\N	\N	Drama,Short
The Lily of the Tenements	The Lily of the Tenements	0	1911	\N	17	Drama,Short
The Little Daughter's Letter	The Little Daughter's Letter	0	1911	\N	16	Drama,Short
Little Lady Lafayette	Little Lady Lafayette	0	1911	\N	14	Short
Little Nell's Tobacco	Little Nell's Tobacco	0	1910	\N	\N	Drama,Short
Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics	Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics	0	1911	\N	7	ort
Little Red Riding Hood	Little Red Riding Hood	0	1911	\N	\N	Fantasy,Short
The Living Peach	The Living Peach	0	1911	\N	\N	Comedy,Short
The Lonedale Operator	The Lonedale Operator	0	1911	\N	17	Drama,Romance,Short
The Long Road	The Long Road	0	1911	\N	17	Drama,Short
Lost Illusions	Lost Illusions	0	1911	\N	\N	Romance,Short
The Lost Necklace	The Lost Necklace	0	1911	\N	\N	Drama,Short
The Lost Ring	The Lost Ring	0	1911	\N	14	Comedy,Short
Lost in the Arctic	Lost in the Arctic	0	1911	\N	\N	Action,Adventure,Drama
Lost in the Jungle	Lost in the Jungle	0	1911	\N	\N	Action,Adventure,Drama
Love Conquers	Love Conquers	0	1911	\N	\N	Romance,Short
Love Heeds Not Showers	Love Heeds Not Showers	0	1911	\N	\N	Comedy,Short
Love Story of Charles II	Love Story of Charles II	0	1911	\N	19	Drama,History,Short
Love and Hatred	Love and Hatred	0	1911	\N	\N	Drama,Short,Western
Love in a Cottage	Love in a Cottage	0	1911	\N	19	Short
Love in the Hills	Love in the Hills	0	1911	\N	18	Drama,Short
Love or Riches	Love or Riches	0	1911	\N	19	Romance,Short
Love's Strategy	Love's Strategy	0	1911	\N	15	Comedy,Short
Lucha por la herencia	Lucha por la herencia	0	1911	\N	92	\N
The Lucky Card	The Lucky Card	0	1911	\N	\N	Short,Western
A Lucky Escape	A Lucky Escape	0	1911	\N	15	Short
Ludwig from Germany	Ludwig from Germany	0	1911	\N	\N	Comedy,Short
The Lure of the City	The Lure of the City	0	1911	\N	\N	Drama,Short
Macbeth	Macbeth	0	1911	\N	14	Drama,Short
Mrs. Pussy Loves Animals	Madame Babylas aime les animaux	0	1911	\N	9	Comedy,Short
Madame Rex	Madame Rex	0	1911	\N	17	Drama,Short
Madero al sur del país	Madero al sur del país	0	1911	\N	\N	\N
The Madman	The Madman	0	1911	\N	\N	Drama,Short
The Magic Ring	The Magic Ring	0	1911	\N	15	Comedy,Short
Maid or Man	Maid or Man	0	1911	\N	\N	Drama,Short
Major the Red Cross Dog	Major the Red Cross Dog	0	1911	\N	\N	Drama,Short
The Making of a Man	The Making of a Man	0	1911	\N	17	Drama,Short
A Man for All That	A Man for All That	0	1911	\N	\N	Comedy,Drama,Short
The Manicure Lady	The Manicure Lady	0	1911	\N	11	Comedy,Short
A Manly Man	A Manly Man	0	1911	\N	10	Drama,Short
Une mariée qui se fait attendre	Une mariée qui se fait attendre	0	1911	\N	10	Comedy,Short
The Master and the Man	The Master and the Man	0	1911	\N	\N	Crime,Drama,Short
Maud Muller	Maud Muller	0	1912	\N	\N	Drama,Short,Western
Max Takes Tonics	Max victime du quinquina	0	1911	\N	17	Comedy,Short
The Meeting of the Ways	The Meeting of the Ways	0	1912	\N	\N	Drama,Family,Short
Menneskedyret	Menneskedyret	0	1911	\N	\N	\N
The Message in the Bottle	The Message in the Bottle	0	1911	\N	10	Drama,Short
Midsummer Tide	Midsummer Tide	0	1911	\N	\N	\N
Mike's Hero	Mike's Hero	0	1911	\N	\N	Comedy,Short
Mike, the Miser	Mike, the Miser	0	1911	\N	\N	Drama,Short
The Millionaire and the Squatter	The Millionaire and the Squatter	0	1911	\N	\N	Short,Western
The Millionaire's Nephew	The Millionaire's Nephew	0	1911	\N	15	Comedy,Short
The Miner's Curse	The Miner's Curse	0	1911	\N	\N	Drama
The Minute Man	The Minute Man	0	1911	\N	\N	Drama,Short
The Mirror	The Mirror	0	1911	\N	6	Comedy,Short
Mischievous Puck	Mischievous Puck	0	1911	\N	13	Comedy,Short
The Miser's Heart	The Miser's Heart	0	1911	\N	18	Crime,Drama,Short
Les Misérables, Part 1: Jean Valjean	Les misérables - Époque 1: Jean Valjean	0	1913	\N	60	Drama
A Modern Cinderella	A Modern Cinderella	0	1911	\N	\N	Drama,Romance,Short
The Modern Dianas	The Modern Dianas	0	1911	\N	\N	Drama,Short
A Modern Hero	A Modern Hero	0	1911	\N	13	Crime,Drama,Short
The Modern Pygmalion and Galatea	The Modern Pygmalion and Galatea	0	1911	\N	9	Short
Monasterio de Caralps en Berga	Monasterio de Caralps en Berga	0	1911	\N	10	Short
Monasterio de Ripoll	Monasterio de Ripoll	0	1911	\N	9	Documentary,Short
Money to Burn	Money to Burn	0	1911	\N	\N	Comedy,Short
The Mountain Law	The Mountain Law	0	1911	\N	\N	Drama,Short
Moses Saved from the Waters	Moïse sauvé des eaux	0	1911	\N	\N	Drama,Short
Music Hath Charms	Music Hath Charms	0	1911	\N	14	Comedy,Short
Mustang Pete's Love Affair	Mustang Pete's Love Affair	0	1911	\N	\N	Comedy,Short
The Mystery of a Hansom Cab	The Mystery of a Hansom Cab	0	1911	\N	\N	\N
Mystic Manipulations	Mystic Manipulations	0	1911	\N	15	Short
Nell Gwynn the Orange Girl	Nell Gwynn the Orange Girl	0	1911	\N	19	Drama,History,Short
The New Church Carpet	The New Church Carpet	0	1911	\N	\N	Drama,Short
Bar Z's New Cook	Bar Z's New Cook	0	1911	\N	10	Comedy,Short,Western
The New Dress	The New Dress	0	1911	\N	17	Romance,Short
The New Manager	The New Manager	0	1911	\N	\N	Drama,Short
A Noble Heart	A Noble Heart	0	1911	\N	19	Drama,Short
The O'Neill	The O'Neill	0	1912	\N	\N	Drama,Short
Oedipus Rex	Oedipus Rex	0	1911	\N	56	Drama
The Old Confectioner's Mistake	The Old Confectioner's Mistake	0	1911	\N	17	Drama,Short
Oliver Cromwell	Oliver Cromwell	0	1911	\N	18	Drama,History,Short
On the Brink	On the Brink	0	1911	\N	\N	Drama,Short
On the Desert's Edge	On the Desert's Edge	0	1911	\N	\N	Short,Western
Only in the Way	Only in the Way	0	1911	\N	12	Drama,Short
Out from the Shadow	Out from the Shadow	0	1911	\N	\N	Drama,Short
